"","age","balance","day","duration","campaign","pdays","previous","y"
"25153",50,1984,18,212,3,-1,0,"no"
"4703",27,-215,20,89,3,-1,0,"no"
"15107",60,129,17,490,7,-1,0,"no"
"5138",31,664,21,987,3,-1,0,"no"
"5273",38,435,23,193,2,-1,0,"no"
"36553",39,223,12,115,2,-1,0,"no"
"7622",42,1767,30,283,1,-1,0,"no"
"8085",35,152,2,563,1,-1,0,"yes"
"31517",36,0,2,748,1,-1,0,"no"
"34842",37,0,6,226,1,363,3,"no"
"9363",38,292,6,84,2,-1,0,"no"
"34162",33,0,30,227,2,-1,0,"yes"
"6674",36,15,28,64,4,-1,0,"no"
"6905",48,99,28,344,1,-1,0,"no"
"32815",44,-372,17,211,3,-1,0,"no"
"44151",29,1579,13,178,1,181,4,"yes"
"13787",35,25,10,144,1,-1,0,"no"
"28979",31,118,2,50,1,-1,0,"no"
"20597",48,426,12,186,2,-1,0,"no"
"33695",57,6900,21,159,2,-1,0,"no"
"14320",43,0,14,1153,3,-1,0,"yes"
"40777",33,218,10,162,1,161,4,"no"
"33075",32,413,20,95,3,341,2,"no"
"20978",33,68,14,96,2,-1,0,"no"
"15103",31,212,17,143,2,-1,0,"no"
"537",48,157,6,73,1,-1,0,"no"
"13949",30,1338,10,81,6,-1,0,"no"
"15112",27,1,17,259,1,-1,0,"no"
"20188",49,112,11,97,2,-1,0,"no"
"13411",41,532,9,74,1,-1,0,"no"
"17477",40,419,28,100,16,-1,0,"no"
"37237",40,2077,13,363,1,173,24,"no"
"34657",38,0,5,263,2,-1,0,"no"
"2191",31,628,12,1083,2,-1,0,"no"
"4376",46,0,19,179,2,-1,0,"no"
"11832",43,672,20,14,6,-1,0,"no"
"40474",36,592,6,413,5,-1,0,"no"
"15390",32,102,18,560,1,-1,0,"yes"
"43959",20,153,21,100,1,-1,0,"yes"
"11705",39,0,20,375,1,-1,0,"no"
"38211",34,4782,15,160,1,277,1,"no"
"15088",35,145,17,354,1,-1,0,"no"
"13217",39,188,8,163,1,-1,0,"no"
"23423",37,430,27,154,4,-1,0,"no"
"23594",44,134,28,86,4,-1,0,"no"
"10076",60,47,11,360,1,-1,0,"no"
"17193",30,1235,28,104,3,-1,0,"no"
"40871",59,182,12,90,1,104,2,"no"
"44530",77,2590,12,345,1,178,20,"yes"
"15758",45,695,21,167,1,-1,0,"no"
"38423",42,198,15,133,1,-1,0,"no"
"26438",39,1317,20,543,1,170,4,"yes"
"14981",31,-1038,16,255,2,-1,0,"no"
"23114",39,1092,26,205,7,-1,0,"no"
"5826",39,519,26,117,1,-1,0,"no"
"43800",27,567,26,523,3,182,3,"yes"
"21199",32,303,14,390,3,-1,0,"no"
"2026",27,564,9,257,3,-1,0,"no"
"16659",52,117,24,164,2,-1,0,"no"
"1354",40,968,8,213,1,-1,0,"no"
"14544",43,860,15,131,5,-1,0,"no"
"1896",35,300,9,338,4,-1,0,"no"
"3303",42,2124,15,161,3,-1,0,"no"
"8654",32,2796,3,143,8,-1,0,"no"
"14414",43,-441,14,216,3,-1,0,"no"
"37070",35,-276,13,850,1,-1,0,"yes"
"24223",58,425,17,100,1,-1,0,"no"
"38186",32,1398,15,233,1,-1,0,"no"
"42093",28,3717,30,177,2,-1,0,"no"
"17427",29,417,28,234,11,-1,0,"no"
"42530",50,320,21,294,3,315,4,"yes"
"2376",32,-3,13,500,2,-1,0,"no"
"30630",31,492,6,99,1,-1,0,"no"
"45032",42,1289,15,1176,3,92,6,"yes"
"17130",28,649,25,481,3,-1,0,"no"
"22236",31,284,21,45,4,-1,0,"no"
"5693",35,3888,26,422,5,-1,0,"no"
"24039",46,-90,17,270,1,-1,0,"yes"
"10872",40,0,17,522,1,-1,0,"yes"
"31105",57,403,17,63,2,-1,0,"no"
"9332",37,2571,6,40,2,-1,0,"no"
"8336",42,12282,2,984,4,-1,0,"no"
"21573",51,401,19,80,6,-1,0,"no"
"2774",48,5154,14,70,1,-1,0,"no"
"19177",33,488,5,332,2,-1,0,"no"
"18941",46,3009,4,58,2,-1,0,"no"
"39007",32,55,18,185,1,-1,0,"no"
"8899",37,6,4,174,9,-1,0,"no"
"32239",37,345,16,114,1,148,1,"no"
"2187",27,118,12,53,1,-1,0,"no"
"40805",28,5916,11,344,1,81,6,"no"
"14463",35,0,14,167,4,-1,0,"no"
"15472",34,145,18,127,10,-1,0,"no"
"6922",34,105,28,249,2,-1,0,"no"
"4453",30,1803,20,29,1,-1,0,"no"
"2617",42,299,13,253,2,-1,0,"no"
"28319",42,1152,29,168,1,-1,0,"no"
"36756",41,5548,12,128,2,-1,0,"no"
"36970",36,578,13,130,2,-1,0,"no"
"15342",47,26,18,71,3,-1,0,"no"
"33976",31,199,30,110,1,-1,0,"no"
"7296",33,-416,29,431,2,-1,0,"no"
"22274",55,644,21,42,3,-1,0,"no"
"24875",59,222,18,97,1,-1,0,"no"
"23294",55,328,27,335,4,-1,0,"no"
"11141",42,1279,18,347,4,-1,0,"no"
"4512",35,-52,20,265,1,-1,0,"no"
"33912",29,697,30,365,1,85,1,"yes"
"23358",44,682,27,85,3,-1,0,"no"
"3280",39,0,15,171,10,-1,0,"no"
"42176",60,10861,9,98,1,91,2,"yes"
"43082",27,377,19,645,2,-1,0,"yes"
"43099",33,396,22,382,3,-1,0,"no"
"2690",47,159,13,771,2,-1,0,"no"
"9811",38,2569,9,172,1,-1,0,"no"
"32606",33,289,17,388,1,-1,0,"no"
"17625",59,1525,29,90,2,-1,0,"no"
"2284",29,16,12,197,3,-1,0,"no"
"44634",65,1840,1,191,2,92,7,"no"
"19427",32,374,6,119,6,-1,0,"no"
"14296",53,876,14,214,3,-1,0,"no"
"2931",41,1057,14,247,2,-1,0,"no"
"43439",50,0,12,337,1,258,6,"no"
"6499",43,1379,27,383,3,-1,0,"no"
"34340",56,9367,4,617,2,-1,0,"yes"
"25124",32,27,18,261,1,-1,0,"no"
"43915",28,304,14,516,1,-1,0,"no"
"772",50,156,7,117,3,-1,0,"no"
"4766",31,3311,20,719,1,-1,0,"yes"
"21565",56,33,19,97,2,-1,0,"no"
"32140",38,293,15,85,1,-1,0,"no"
"40966",30,802,13,105,1,-1,0,"no"
"40637",45,153,5,277,1,-1,0,"yes"
"36597",31,2190,12,25,6,258,18,"no"
"23416",37,206,27,115,5,-1,0,"no"
"8915",26,1118,4,209,2,-1,0,"no"
"1209",34,133,8,65,1,-1,0,"no"
"244",43,434,5,117,1,-1,0,"no"
"9068",39,3503,5,89,1,-1,0,"no"
"9152",37,255,5,447,2,-1,0,"no"
"18248",30,394,31,75,3,-1,0,"no"
"19718",30,0,7,111,5,-1,0,"no"
"17604",39,1234,29,64,4,-1,0,"no"
"34600",35,1,5,58,1,-1,0,"no"
"16462",56,-429,23,229,4,-1,0,"no"
"7085",51,943,29,620,1,-1,0,"no"
"20514",53,-1,12,150,2,-1,0,"no"
"37436",60,0,13,65,4,350,6,"no"
"32180",38,6158,15,139,5,145,9,"yes"
"39876",38,1988,2,103,1,67,4,"yes"
"25074",37,5427,18,201,1,159,1,"no"
"5669",59,0,26,155,1,-1,0,"no"
"21735",59,19,19,271,3,-1,0,"no"
"8416",54,0,3,68,1,-1,0,"no"
"23322",59,330,27,27,5,-1,0,"no"
"33754",65,90,22,416,1,-1,0,"yes"
"3739",51,196,16,248,1,-1,0,"no"
"17862",37,103,30,124,3,-1,0,"no"
"14681",54,4104,15,68,8,-1,0,"no"
"42224",28,3,11,135,2,148,1,"no"
"9010",44,1910,5,41,1,-1,0,"no"
"23125",30,21,26,61,7,-1,0,"no"
"31716",37,1174,7,436,1,140,2,"no"
"6893",55,2193,28,72,3,-1,0,"no"
"36881",49,3028,12,216,2,259,3,"no"
"9025",53,0,5,189,1,-1,0,"no"
"9995",49,378,9,189,2,-1,0,"no"
"38742",56,6503,18,27,6,-1,0,"no"
"35046",30,313,6,311,3,364,1,"no"
"3693",29,-507,16,286,1,-1,0,"no"
"3168",41,718,14,318,2,-1,0,"no"
"18028",47,0,30,89,2,-1,0,"no"
"43654",77,397,7,300,3,-1,0,"yes"
"34057",56,746,30,193,1,-1,0,"no"
"25676",32,18,19,20,1,177,1,"no"
"42716",32,307,25,96,1,201,3,"no"
"13881",39,-4,10,358,1,-1,0,"no"
"28517",27,170,29,76,2,-1,0,"no"
"3463",43,8016,15,422,3,-1,0,"no"
"33894",59,1116,30,353,1,-1,0,"no"
"45107",32,660,25,226,2,490,1,"yes"
"33229",37,756,20,207,2,-1,0,"no"
"14058",33,32,11,43,1,-1,0,"no"
"18000",56,247,30,44,2,-1,0,"no"
"44653",33,1623,2,291,3,-1,0,"yes"
"14300",32,-230,14,331,2,-1,0,"no"
"14728",35,635,15,547,12,-1,0,"no"
"3433",58,347,15,525,1,-1,0,"no"
"45029",60,514,15,187,2,213,10,"yes"
"39712",26,13107,27,112,2,-1,0,"no"
"2500",43,-633,13,277,1,-1,0,"no"
"11714",53,472,20,325,1,-1,0,"no"
"44640",29,3310,1,367,1,91,4,"no"
"19875",51,805,8,132,4,-1,0,"no"
"35290",41,6596,7,192,1,168,1,"no"
"40395",44,2383,1,571,2,-1,0,"yes"
"36767",31,1908,12,225,1,-1,0,"no"
"2989",57,3240,14,129,2,-1,0,"no"
"761",33,60,6,190,3,-1,0,"no"
"24780",41,4320,18,164,1,166,2,"no"
"33569",38,387,20,10,3,-1,0,"no"
"23186",34,1632,27,65,6,-1,0,"no"
"21394",55,0,18,984,2,-1,0,"no"
"39399",31,658,22,100,1,-1,0,"no"
"8705",46,-335,3,272,1,-1,0,"no"
"5119",32,920,21,135,2,-1,0,"no"
"25154",48,3008,18,163,1,187,3,"no"
"33649",33,1158,20,25,2,-1,0,"no"
"36676",47,-337,12,366,1,-1,0,"no"
"34113",38,865,30,503,3,-1,0,"no"
"18448",30,48,31,662,13,-1,0,"yes"
"23709",34,2032,28,103,12,-1,0,"no"
"28801",40,1554,30,99,1,-1,0,"no"
"7933",27,-79,30,385,5,-1,0,"no"
"32415",38,516,16,198,3,-1,0,"no"
"695",36,368,6,1597,2,-1,0,"yes"
"34991",32,678,6,147,1,-1,0,"no"
"37433",53,234,13,53,7,-1,0,"no"
"21439",38,276,18,92,14,-1,0,"no"
"18409",43,0,31,106,4,-1,0,"no"
"19339",30,1403,6,136,4,-1,0,"no"
"18858",43,36,4,79,1,-1,0,"no"
"10394",45,0,12,54,1,-1,0,"no"
"32408",39,-367,16,667,2,-1,0,"no"
"16073",27,9965,22,662,1,-1,0,"no"
"34910",31,13,6,318,1,166,1,"no"
"3556",43,778,15,284,5,-1,0,"no"
"33932",42,757,30,354,1,79,1,"yes"
"1846",39,-516,9,86,2,-1,0,"no"
"2941",41,890,14,829,1,-1,0,"no"
"12311",45,400,25,103,5,-1,0,"no"
"36040",34,518,11,206,1,-1,0,"no"
"17216",43,-145,28,68,3,-1,0,"no"
"34435",29,1514,5,363,1,333,7,"no"
"20654",50,1240,12,474,2,-1,0,"no"
"9165",36,130,5,96,2,-1,0,"no"
"13176",53,0,8,206,1,-1,0,"no"
"28010",41,219,28,119,1,268,1,"no"
"17750",35,6554,29,226,1,-1,0,"no"
"1823",34,-331,9,342,1,-1,0,"no"
"43007",34,1454,11,231,2,297,2,"yes"
"9824",38,840,9,176,6,-1,0,"no"
"17865",57,2927,30,78,5,-1,0,"no"
"32314",38,1004,16,444,2,-1,0,"no"
"14646",60,597,15,981,1,-1,0,"yes"
"26563",33,3401,20,253,1,-1,0,"yes"
"39",36,506,5,577,1,-1,0,"no"
"12880",50,-79,7,70,1,-1,0,"no"
"35354",42,874,7,176,1,287,2,"no"
"11106",52,262,18,1062,4,-1,0,"no"
"36169",35,41,11,14,5,-1,0,"no"
"39885",53,109,2,270,1,-1,0,"yes"
"10669",59,31,16,41,3,-1,0,"no"
"16458",53,6388,23,203,2,-1,0,"no"
"14539",35,286,15,164,3,-1,0,"no"
"27045",58,3108,21,53,1,-1,0,"no"
"29201",33,1021,2,734,1,-1,0,"no"
"18271",46,1114,31,87,8,-1,0,"no"
"3267",46,1004,15,34,1,-1,0,"no"
"3690",28,82,16,225,1,-1,0,"no"
"27819",33,4012,28,90,1,265,4,"no"
"1293",41,2398,8,287,2,-1,0,"no"
"16045",42,621,22,87,2,-1,0,"no"
"18450",53,4487,31,79,2,-1,0,"no"
"37834",27,-330,14,88,1,353,2,"no"
"42404",39,2983,3,472,1,-1,0,"yes"
"12122",45,14902,20,31,6,-1,0,"no"
"30071",29,0,4,376,2,229,3,"no"
"4200",34,705,19,1203,3,-1,0,"no"
"16657",56,0,24,84,1,-1,0,"no"
"30900",41,242,9,116,3,-1,0,"no"
"4240",31,75,19,346,1,-1,0,"no"
"203",44,575,5,477,1,-1,0,"no"
"31238",37,0,3,426,1,-1,0,"yes"
"32193",56,3498,15,264,2,-1,0,"yes"
"4289",27,613,19,65,3,-1,0,"no"
"44539",25,1003,12,361,1,-1,0,"yes"
"21708",31,1072,19,141,3,-1,0,"no"
"6688",30,-1,28,141,1,-1,0,"no"
"6026",41,-571,26,207,4,-1,0,"no"
"8418",36,191,3,132,1,-1,0,"no"
"4734",30,659,20,241,3,-1,0,"no"
"15323",34,-102,18,185,1,-1,0,"no"
"44856",43,0,23,183,2,184,13,"yes"
"27066",34,997,21,81,1,-1,0,"no"
"25554",35,3889,19,265,2,-1,0,"no"
"33411",28,967,20,174,1,334,1,"no"
"21852",53,15,20,921,2,-1,0,"yes"
"27630",55,4809,21,223,2,186,3,"no"
"4187",52,81,19,214,3,-1,0,"no"
"36679",34,151,12,590,1,370,1,"yes"
"19715",42,219,7,186,3,-1,0,"no"
"25530",43,186,19,137,1,-1,0,"no"
"1500",34,-315,8,56,2,-1,0,"no"
"43309",47,3232,16,294,1,274,2,"no"
"20559",57,8897,12,865,2,-1,0,"yes"
"19618",36,0,7,171,2,-1,0,"no"
"2260",21,137,12,198,3,-1,0,"no"
"18053",53,1194,30,166,4,-1,0,"no"
"40072",29,205,4,787,1,-1,0,"yes"
"3891",56,4391,16,291,1,-1,0,"no"
"26192",49,-478,20,291,1,-1,0,"no"
"39915",24,228,2,154,1,-1,0,"no"
"14898",45,2,16,192,2,-1,0,"no"
"3244",41,1563,15,112,1,-1,0,"no"
"37586",55,203,14,9,5,174,12,"no"
"7374",34,581,29,182,1,-1,0,"no"
"41700",39,168,6,96,1,-1,0,"no"
"26308",33,2098,20,67,1,-1,0,"no"
"14372",47,0,14,122,2,-1,0,"no"
"42608",73,1388,11,767,2,83,1,"yes"
"34568",42,3718,5,42,1,272,2,"no"
"33899",33,158,30,169,2,83,2,"no"
"6747",34,1182,28,124,1,-1,0,"no"
"44950",36,5007,8,135,3,331,4,"no"
"30447",42,513,5,98,1,-1,0,"no"
"36360",48,0,11,430,3,-1,0,"no"
"6195",30,501,27,514,1,-1,0,"no"
"30288",56,14344,5,358,1,-1,0,"no"
"2750",38,547,14,137,4,-1,0,"no"
"41997",66,747,27,515,1,-1,0,"no"
"41788",35,670,13,301,2,-1,0,"yes"
"44921",58,1333,1,278,1,-1,0,"no"
"6437",31,-133,27,355,2,-1,0,"no"
"16388",35,11,23,103,4,-1,0,"no"
"16753",28,214,24,332,3,-1,0,"no"
"2612",44,2887,13,182,1,-1,0,"no"
"29301",29,-498,2,99,3,227,14,"no"
"8005",49,294,2,230,3,-1,0,"no"
"16143",43,409,22,100,7,-1,0,"no"
"6335",43,3257,27,120,2,-1,0,"no"
"44534",32,376,12,192,1,91,5,"no"
"12191",30,4,20,7,2,-1,0,"no"
"19040",46,648,5,281,1,-1,0,"no"
"399",34,283,6,199,1,-1,0,"no"
"2446",49,2199,13,98,1,-1,0,"no"
"36854",40,1116,12,350,5,286,2,"no"
"16768",42,401,24,217,9,-1,0,"no"
"14031",38,50,11,545,2,-1,0,"no"
"40647",25,41,5,100,2,93,2,"no"
"35876",33,891,8,398,2,-1,0,"yes"
"11761",44,2886,20,31,1,-1,0,"no"
"26937",58,5920,21,96,1,121,1,"no"
"9753",47,150,9,52,1,-1,0,"no"
"31694",40,355,7,345,2,138,6,"no"
"3184",54,52,15,44,3,-1,0,"no"
"22276",36,161,21,239,3,-1,0,"no"
"2747",46,1483,14,174,3,-1,0,"no"
"8133",34,-304,2,178,4,-1,0,"no"
"21368",32,82,18,66,4,-1,0,"no"
"4788",34,0,21,339,1,-1,0,"no"
"9765",25,77,9,220,4,-1,0,"no"
"43861",27,644,2,657,1,182,1,"yes"
"35048",52,-334,6,402,2,-1,0,"no"
"17468",34,1682,28,123,3,-1,0,"no"
"24630",55,653,17,193,2,186,1,"no"
"24949",45,5862,18,352,1,110,3,"no"
"44609",57,1269,31,1120,1,-1,0,"yes"
"40686",57,168,7,342,1,-1,0,"yes"
"38393",39,2139,15,576,4,371,1,"yes"
"29437",51,867,3,177,2,211,3,"no"
"4360",37,61,19,182,8,-1,0,"no"
"39469",35,2988,25,179,1,-1,0,"no"
"27037",30,1942,21,436,2,178,3,"yes"
"34702",34,513,5,165,3,169,5,"no"
"34077",32,566,30,114,2,-1,0,"no"
"39439",35,1810,25,65,2,-1,0,"no"
"29126",30,267,2,124,1,-1,0,"no"
"1556",43,0,8,123,2,-1,0,"no"
"9758",45,261,9,123,1,-1,0,"no"
"24088",58,1947,26,228,1,-1,0,"yes"
"44141",36,93,12,262,2,182,7,"yes"
"39104",35,1043,18,230,1,-1,0,"no"
"17170",47,0,28,327,3,-1,0,"no"
"29210",45,40,2,68,1,-1,0,"no"
"38811",37,31,18,15,9,-1,0,"no"
"8564",26,-488,3,320,1,-1,0,"no"
"7404",39,94,29,430,1,-1,0,"no"
"11242",56,486,18,577,4,-1,0,"no"
"9094",42,1316,5,285,1,-1,0,"no"
"39474",33,570,25,70,1,-1,0,"no"
"20951",35,178,14,76,2,-1,0,"no"
"1398",30,70,8,461,3,-1,0,"no"
"8965",56,62,5,243,1,-1,0,"no"
"40453",50,2137,3,64,1,-1,0,"no"
"13189",33,0,8,116,2,-1,0,"no"
"9887",51,3982,9,23,1,-1,0,"no"
"20661",32,1732,12,140,4,-1,0,"no"
"16339",30,0,23,40,5,-1,0,"no"
"29479",32,4471,3,197,1,270,2,"no"
"6764",26,230,28,289,1,-1,0,"no"
"34119",39,2990,30,127,4,-1,0,"no"
"6258",33,-241,27,169,1,-1,0,"no"
"44226",34,806,19,253,3,458,1,"yes"
"7575",43,1559,30,123,1,-1,0,"no"
"27929",46,625,28,107,1,163,5,"no"
"25253",32,357,18,175,2,-1,0,"no"
"22882",32,255,25,63,5,-1,0,"no"
"41252",66,1943,24,401,1,-1,0,"no"
"10116",39,7653,11,165,2,-1,0,"no"
"12261",43,149,23,662,2,-1,0,"yes"
"25934",33,3512,19,251,1,183,2,"no"
"15048",36,80,17,258,1,-1,0,"no"
"27400",37,65,21,20,10,113,4,"no"
"14985",37,680,16,613,3,-1,0,"no"
"36071",40,1185,11,94,1,-1,0,"no"
"44747",84,4761,9,1405,1,92,3,"yes"
"24315",40,856,17,70,1,-1,0,"no"
"36220",41,306,11,86,1,369,2,"no"
"11413",56,1663,19,22,1,-1,0,"no"
"9668",59,3237,6,100,3,-1,0,"no"
"45157",37,3556,9,268,1,-1,0,"yes"
"20232",30,671,11,96,2,-1,0,"no"
"35372",47,206,7,118,1,-1,0,"no"
"45156",44,121,9,248,1,91,1,"yes"
"22404",41,23,22,80,2,-1,0,"no"
"41314",29,323,27,148,2,94,1,"no"
"6802",28,2954,28,149,2,-1,0,"no"
"35483",42,78,7,227,2,-1,0,"no"
"15922",38,56,22,238,2,-1,0,"no"
"20549",57,6004,12,157,6,-1,0,"no"
"25320",50,525,18,177,2,-1,0,"no"
"11901",56,3643,20,11,3,-1,0,"no"
"21932",37,414,20,352,4,-1,0,"no"
"25332",39,8,18,607,1,-1,0,"no"
"13465",37,214,9,645,1,-1,0,"yes"
"13316",59,1726,8,137,3,-1,0,"no"
"4031",57,70,16,186,5,-1,0,"no"
"23210",52,0,27,153,4,-1,0,"no"
"17892",56,1177,30,39,2,-1,0,"no"
"9369",38,794,6,50,3,-1,0,"no"
"28781",52,109,30,177,4,248,2,"no"
"6823",45,554,28,179,2,-1,0,"no"
"15640",27,1372,21,230,1,-1,0,"no"
"7845",37,461,30,272,2,-1,0,"no"
"30766",46,22,6,8,10,-1,0,"no"
"3571",30,271,15,365,1,-1,0,"no"
"9091",35,227,5,414,1,-1,0,"no"
"7837",40,402,30,243,3,-1,0,"no"
"8346",44,-411,2,432,4,-1,0,"yes"
"14914",44,1431,16,199,2,-1,0,"no"
"21655",50,-1,19,195,2,-1,0,"no"
"18798",38,14190,31,48,3,-1,0,"no"
"42012",60,182,27,83,2,76,3,"no"
"38600",35,4872,15,34,3,-1,0,"no"
"13829",34,0,10,38,1,-1,0,"no"
"36649",37,1573,12,639,3,326,10,"no"
"43199",38,1559,3,136,2,280,1,"yes"
"3100",43,15740,14,252,2,-1,0,"no"
"19663",31,53,7,165,3,-1,0,"no"
"11994",52,3421,20,212,8,-1,0,"no"
"4234",52,-346,19,147,3,-1,0,"no"
"42312",63,2707,16,57,4,-1,0,"no"
"8371",31,-292,3,186,1,-1,0,"no"
"11455",52,3737,19,574,4,-1,0,"no"
"29995",28,458,4,112,4,201,3,"no"
"5486",31,150,23,83,2,-1,0,"no"
"27308",31,54,21,226,1,-1,0,"no"
"27406",42,36,21,664,3,-1,0,"yes"
"11573",42,241,19,405,2,-1,0,"no"
"15774",54,34,21,208,3,-1,0,"no"
"26283",33,5151,20,73,1,178,4,"no"
"28057",33,664,28,294,3,-1,0,"no"
"22640",51,234,22,735,1,-1,0,"yes"
"44022",31,54,29,401,1,-1,0,"yes"
"30003",32,2853,4,419,1,-1,0,"no"
"44647",22,361,1,232,1,86,6,"no"
"21113",33,3255,14,214,4,-1,0,"no"
"25665",48,2749,19,442,1,-1,0,"no"
"2917",33,673,14,199,2,-1,0,"no"
"712",40,0,6,121,2,-1,0,"no"
"5601",32,3144,23,348,2,-1,0,"no"
"11673",60,2868,20,42,7,-1,0,"no"
"37150",25,1,13,9,5,-1,0,"no"
"37918",29,1331,14,246,1,-1,0,"no"
"18223",40,423,30,134,24,-1,0,"no"
"24898",42,1958,18,129,1,172,3,"no"
"42167",60,6573,6,126,2,87,2,"no"
"43955",25,303,18,252,1,92,1,"yes"
"37389",50,267,13,187,3,-1,0,"no"
"6135",31,0,27,159,2,-1,0,"no"
"36066",36,14,11,210,1,-1,0,"no"
"3487",47,10399,15,59,2,-1,0,"no"
"5921",44,-199,26,144,3,-1,0,"no"
"23499",57,3196,28,161,4,-1,0,"no"
"29259",31,783,2,221,2,272,1,"no"
"39692",45,0,27,114,1,-1,0,"no"
"23421",48,0,27,203,7,-1,0,"no"
"35494",41,424,7,83,5,-1,0,"no"
"13261",38,0,8,635,1,-1,0,"yes"
"29061",47,583,2,495,1,258,2,"no"
"34506",26,6,5,171,1,-1,0,"no"
"14187",54,311,11,470,2,-1,0,"no"
"5342",34,1408,23,245,1,-1,0,"no"
"1437",30,648,8,287,1,-1,0,"no"
"40685",34,62,7,169,2,-1,0,"no"
"11750",43,0,20,280,1,-1,0,"no"
"23476",32,2213,28,73,7,-1,0,"no"
"44229",42,1519,19,268,1,-1,0,"yes"
"36876",43,-25,12,254,4,365,2,"no"
"3439",36,-318,15,133,2,-1,0,"no"
"29948",24,99,4,56,3,-1,0,"no"
"24260",39,1654,17,376,1,-1,0,"no"
"28192",30,1422,29,305,1,223,27,"no"
"25723",37,1092,19,292,3,-1,0,"no"
"8940",52,1049,4,80,6,-1,0,"no"
"24189",58,-942,17,131,1,-1,0,"no"
"14170",40,1225,11,919,2,-1,0,"no"
"8399",28,1323,3,361,1,-1,0,"no"
"9221",45,1550,5,127,6,-1,0,"no"
"27882",36,301,28,333,1,-1,0,"no"
"7625",37,241,30,126,1,-1,0,"no"
"21737",41,57,19,61,5,-1,0,"no"
"27716",23,1003,27,8,1,-1,0,"yes"
"33107",31,2289,20,79,1,151,1,"no"
"20413",58,764,12,219,4,-1,0,"no"
"12192",26,1275,20,18,9,-1,0,"no"
"39163",31,258,18,409,3,-1,0,"no"
"29302",46,304,2,202,2,-1,0,"no"
"24145",43,35,9,208,1,-1,0,"no"
"9159",51,0,5,23,2,-1,0,"no"
"16882",49,566,25,979,2,-1,0,"yes"
"26449",35,667,20,178,1,-1,0,"no"
"524",29,0,6,211,1,-1,0,"no"
"8407",21,2062,3,103,1,-1,0,"no"
"41262",23,8494,25,158,2,-1,0,"no"
"25168",36,0,18,1093,2,-1,0,"no"
"28160",37,86,29,1424,1,-1,0,"no"
"14716",30,11,15,84,5,-1,0,"no"
"3555",56,2256,15,171,2,-1,0,"no"
"19002",59,2552,5,125,3,-1,0,"no"
"20345",43,223,11,200,4,-1,0,"no"
"5704",25,1182,26,141,2,-1,0,"no"
"5376",29,208,23,249,1,-1,0,"no"
"9732",43,861,9,78,1,-1,0,"no"
"3202",52,5006,15,112,1,-1,0,"no"
"4940",37,5729,21,303,3,-1,0,"no"
"9750",35,2308,9,540,1,-1,0,"no"
"23328",31,183,27,120,4,-1,0,"no"
"27371",31,82,21,114,5,-1,0,"no"
"37220",38,2278,13,244,1,-1,0,"no"
"43950",46,1723,17,176,2,52,7,"yes"
"21415",60,1043,18,1364,4,-1,0,"no"
"44754",40,4675,9,263,1,-1,0,"no"
"15846",48,101,21,338,3,-1,0,"no"
"43704",35,8000,13,331,1,90,3,"yes"
"28182",32,268,29,140,1,-1,0,"no"
"42130",36,62,3,566,1,182,7,"yes"
"43414",50,5108,5,874,2,108,3,"no"
"40455",31,873,3,147,2,233,4,"no"
"20017",34,2455,8,244,6,-1,0,"no"
"36092",41,236,11,65,1,356,2,"no"
"14351",47,-331,14,227,4,-1,0,"no"
"6413",24,84,27,570,1,-1,0,"no"
"2822",41,1618,14,1553,1,-1,0,"yes"
"34036",30,270,30,437,1,80,1,"yes"
"17252",58,794,28,130,9,-1,0,"no"
"28621",31,0,29,138,2,164,4,"no"
"6062",24,553,26,249,1,-1,0,"no"
"44797",39,76,15,200,1,183,1,"yes"
"37466",46,2268,13,281,3,-1,0,"no"
"35899",46,-70,8,219,2,-1,0,"no"
"1214",31,7444,8,20,1,-1,0,"no"
"34054",55,0,30,156,3,-1,0,"no"
"2842",53,2272,14,243,1,-1,0,"no"
"6548",33,2615,27,143,8,-1,0,"no"
"12632",29,-102,4,134,1,-1,0,"no"
"31842",54,1063,8,690,7,-1,0,"no"
"43244",64,588,8,409,1,-1,0,"yes"
"42801",43,2501,29,153,4,-1,0,"no"
"27765",27,3064,28,389,1,-1,0,"no"
"43558",31,725,27,345,1,452,1,"no"
"21739",53,20,19,106,7,-1,0,"no"
"21930",47,0,20,97,3,-1,0,"no"
"44511",61,1853,10,520,1,181,2,"yes"
"32079",32,574,14,259,2,145,3,"no"
"38208",44,5781,15,195,1,-1,0,"no"
"4154",46,2851,19,122,2,-1,0,"no"
"38582",44,532,15,550,2,340,2,"no"
"17824",42,1508,29,178,3,-1,0,"no"
"4168",26,484,19,48,2,-1,0,"no"
"13134",39,87,8,114,1,-1,0,"no"
"40381",66,1048,23,971,2,-1,0,"no"
"26953",54,1251,21,105,1,-1,0,"no"
"18229",35,144,30,187,3,-1,0,"no"
"24022",35,0,29,669,6,-1,0,"no"
"39224",23,2530,18,194,3,364,3,"no"
"32168",27,439,15,1038,2,-1,0,"yes"
"30763",35,2158,6,288,2,-1,0,"no"
"25886",57,6164,19,161,2,-1,0,"no"
"37445",34,3,13,369,2,-1,0,"no"
"6399",28,0,27,548,1,-1,0,"no"
"11544",52,1282,19,148,5,-1,0,"no"
"32723",41,598,17,155,1,-1,0,"no"
"42208",32,2134,10,98,2,-1,0,"no"
"8064",36,1614,2,164,1,-1,0,"no"
"43324",54,0,18,362,1,290,3,"yes"
